2026-01-23T13:37:28+00:00	ok	436.91			
2026-01-23T13:37:33+00:00	ok	263.57			
2026-01-23T13:37:38+00:00	ok	424.97			
2026-01-23T13:37:43+00:00	ok	352.57			
2026-01-23T13:37:48+00:00	ok	233.65			
2026-01-23T13:37:53+00:00	ok	452.47			
2026-01-23T13:37:58+00:00	ok	403.89			
2026-01-23T13:38:03+00:00	ok	513.03			
2026-01-23T13:38:08+00:00	ok	377.95			
2026-01-23T13:38:13+00:00	ok	389.03			
2026-01-23T13:38:18+00:00	ok	295.77			
2026-01-23T13:38:24+00:00	ok	395.48			
2026-01-23T13:38:29+00:00	ok	296.04			
2026-01-23T13:38:34+00:00	ok	543.48			
2026-01-23T13:38:39+00:00	ok	439.25			
2026-01-23T13:38:44+00:00	ok	345.46			
2026-01-23T13:38:49+00:00	ok	358.75			
2026-01-23T13:38:54+00:00	ok	409.82			
2026-01-23T13:38:59+00:00	ok	451.9			
2026-01-23T13:39:04+00:00	ok	258.47			
2026-01-23T13:39:09+00:00	ok	231.41			
2026-01-23T13:39:14+00:00	ok	236.14			
2026-01-23T13:39:19+00:00	ok	337.27			
2026-01-23T13:39:24+00:00	ok	348.02			
2026-01-23T13:39:30+00:00	ok	375.78			
2026-01-23T13:39:35+00:00	ok	333.71			
2026-01-23T13:39:40+00:00	ok	317.54			
2026-01-23T13:39:45+00:00	ok	259.41			
2026-01-23T13:39:50+00:00	ok	427.52			
2026-01-23T13:39:55+00:00	ok	328.68			
2026-01-23T13:40:00+00:00	ok	403.33			
2026-01-23T13:40:06+00:00	ok	332.98			
2026-01-23T13:40:11+00:00	ok	320.77			
2026-01-23T13:40:16+00:00	ok	305.14			
2026-01-23T13:40:21+00:00	ok	283.82			
2026-01-23T13:40:26+00:00	ok	267.48			
2026-01-23T13:40:31+00:00	ok	347.32			
2026-01-23T13:40:36+00:00	ok	320.99			
2026-01-23T13:40:41+00:00	ok	257.94			
2026-01-23T13:40:46+00:00	ok	295.89			
2026-01-23T13:40:51+00:00	ok	377.61			
2026-01-23T13:40:56+00:00	ok	361.01			
2026-01-23T13:41:01+00:00	ok	311.97			
2026-01-23T13:41:06+00:00	ok	323.19			
2026-01-23T13:41:12+00:00	ok	269.86			
2026-01-23T13:41:17+00:00	ok	478.07			
2026-01-23T13:41:22+00:00	ok	309.91			
2026-01-23T13:41:27+00:00	ok	318.19			
2026-01-23T13:41:32+00:00	ok	572.95			
2026-01-23T13:41:37+00:00	ok	401.62			
2026-01-23T13:41:43+00:00	ok	318.12			
2026-01-23T13:41:48+00:00	ok	537.09			
2026-01-23T13:41:53+00:00	ok	508.43			
2026-01-23T13:41:58+00:00	ok	445.26			
2026-01-23T13:42:03+00:00	ok	389.57			
2026-01-23T13:42:08+00:00	ok	362.31			
2026-01-23T13:42:13+00:00	ok	324.03			
2026-01-23T13:42:18+00:00	ok	335.7			
2026-01-23T13:42:23+00:00	ok	496.03			
2026-01-23T13:42:28+00:00	ok	298.49			
2026-01-23T13:42:33+00:00	ok	408.33			
2026-01-23T13:42:38+00:00	ok	315.9			
2026-01-23T13:42:43+00:00	ok	522.81			
2026-01-23T13:42:49+00:00	ok	425.88			
2026-01-23T13:42:54+00:00	ok	332.14			
2026-01-23T13:42:59+00:00	ok	343.26			
2026-01-23T13:43:04+00:00	ok	348.96			
2026-01-23T13:43:09+00:00	ok	310.45			
2026-01-23T13:43:14+00:00	ok	399.63			
2026-01-23T13:43:19+00:00	ok	291.73			
2026-01-23T13:43:24+00:00	ok	324.47			
2026-01-23T13:43:29+00:00	ok	362.97			
2026-01-23T13:43:34+00:00	ok	378.99			
2026-01-23T13:43:39+00:00	ok	353.71			
2026-01-23T13:43:44+00:00	ok	428.44			
2026-01-23T13:43:49+00:00	ok	373.73			
2026-01-23T13:43:55+00:00	ok	362.4			
2026-01-23T13:44:00+00:00	ok	311.57			
2026-01-23T13:44:05+00:00	ok	362.47			
2026-01-23T13:44:10+00:00	ok	314.76			
2026-01-23T13:44:15+00:00	ok	334.74			
2026-01-23T13:44:20+00:00	ok	339.48			
2026-01-23T13:44:25+00:00	ok	385.06			
2026-01-23T13:44:31+00:00	ok	364.49			
2026-01-23T13:44:36+00:00	ok	310.19			
2026-01-23T13:44:41+00:00	ok	318.27			
2026-01-23T13:44:45+00:00	ok	317.24			
2026-01-23T13:44:51+00:00	ok	310.23			
2026-01-23T13:44:55+00:00	ok	378.3			
2026-01-23T13:45:01+00:00	ok	367.85			
2026-01-23T13:45:06+00:00	ok	262.62			
2026-01-23T13:45:11+00:00	ok	418.47			
2026-01-23T13:45:16+00:00	ok	452.24			
2026-01-23T13:45:21+00:00	ok	445.43			
2026-01-23T13:45:26+00:00	ok	356.93			
2026-01-23T13:45:31+00:00	ok	429.7			
2026-01-23T13:45:37+00:00	ok	433.74			
2026-01-23T13:45:42+00:00	ok	462.37			
2026-01-23T13:45:47+00:00	ok	436.86			
2026-01-23T13:45:52+00:00	ok	381.13			
2026-01-23T13:45:57+00:00	ok	332.86			
2026-01-23T13:46:02+00:00	ok	252.41			
2026-01-23T13:46:07+00:00	ok	405.39			
2026-01-23T13:46:12+00:00	ok	322.82			
2026-01-23T13:46:17+00:00	ok	310.21			
2026-01-23T13:46:22+00:00	ok	288.86			
2026-01-23T13:46:27+00:00	ok	448.82			
2026-01-23T13:46:32+00:00	ok	352.39			
2026-01-23T13:46:37+00:00	ok	368			
2026-01-23T13:46:43+00:00	ok	324.93			
2026-01-23T13:46:48+00:00	ok	271.99			
2026-01-23T13:46:53+00:00	ok	283.71			
2026-01-23T13:46:58+00:00	ok	357.8			
2026-01-23T13:47:03+00:00	ok	348.81			
2026-01-23T13:47:08+00:00	ok	349.54			
2026-01-23T13:47:14+00:00	ok	362.91			
2026-01-23T13:47:18+00:00	ok	259.7			
2026-01-23T13:47:24+00:00	ok	366.96			
2026-01-23T13:47:28+00:00	ok	327.35			
2026-01-23T13:47:33+00:00	ok	262.32			
